Informazioni cronologiche,"Quando senti parlare di Intelligenza Artificiale, cosa ti viene in mente? ",Qual è la tua conoscenza dell'Intelligenza Artificiale? ,Come ti tieni aggiornato/a sull'AI? [Social Media],Come ti tieni aggiornato/a sull'AI? [Articoli scientifici],Come ti tieni aggiornato/a sull'AI? [Notizie],Come ti tieni aggiornato/a sull'AI? [Corsi/Formazione],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Intelligenza artificiale],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Intelligenza artificiale generativa],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Machine Learning (ML)],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Deep Learning (DL)],Per ciascuno dei seguenti termini indica quanto conosci il suo significato [Large Language Model (LLM)],Quanto pensi sia importante capire come funziona l'AI per poterla utilizzare in modo efficace? ,L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI riproduce e amplifica i pregiudizi presenti nei dati di addestramento umani],"L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI tende a essere più conservativa, limitandosi a ricombinare pattern esistenti invece di creare vera novità]",L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI rischia di perdere prospettive minoritarie poco rappresentate nei dati],L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI potrebbe sviluppare una visione distorta della realtà basata su contenuti online non rappresentativi],"L'AI viene addestrata principalmente su dati creati da esseri umani. Quale pensi sia l'impatto più significativo di questo processo sui risultati generati? [L'AI può rafforzare le tendenze dominanti presenti nei dati, creando un effetto ""bolla""]","Considerando che l'AI può anche imparare dai propri output (fenomeno noto come ""AI feedback loop""), quanto ti preoccupano questi scenari? [L'AI potrebbe allontanarsi gradualmente dalla comprensione della realtà umana]","Considerando che l'AI può anche imparare dai propri output (fenomeno noto come ""AI feedback loop""), quanto ti preoccupano questi scenari? [I bias iniziali potrebbero venire amplificati esponenzialmente]","Considerando che l'AI può anche imparare dai propri output (fenomeno noto come ""AI feedback loop""), quanto ti preoccupano questi scenari? [L'AI potrebbe sviluppare pattern comportamentali sempre più artificiali]","Considerando che l'AI può anche imparare dai propri output (fenomeno noto come ""AI feedback loop""), quanto ti preoccupano questi scenari? [La diversità dei contenuti generati potrebbe diminuire progressivamente]",Quanto pensi che l'AI attuale simuli bene il ragionamento umano?,"Con quali strumenti di AI hai interagito? [Chatbot conversazionali (es. ChatGPT per scrivere testi, rispondere a domande, aiuto nella programmazione)]","Con quali strumenti di AI hai interagito? [Generatori di immagini AI (es. DALL-E per creare arte, Midjourney per design, Photoshop AI per modificare foto)]","Con quali strumenti di AI hai interagito? [Assistenti vocali (es. Siri di Apple, Alexa di Amazon, Google Assistant per comandi vocali)]","Con quali strumenti di AI hai interagito? [Strumenti di produttività (es. Gmail Smart Compose per completamento email, Grammarly per correzione testi)]","Con quali strumenti di AI hai interagito? [Sistemi di raccomandazione (es. Netflix per film consigliati, Spotify per playlist personalizzate, Amazon per prodotti)]","Per quali scopi lo hai utilizzato?  [Generazione di Testo (copywriting, scrittura di articoli, descrizioni di prodotti, email)]",Per quali scopi lo hai utilizzato?  [Assistenza Virtuale e Customer Support],Per quali scopi lo hai utilizzato?  [Traduzione],Per quali scopi lo hai utilizzato?  [Analisi e Sintesi di Testi],Per quali scopi lo hai utilizzato?  [Educazione e Formazione],Per quali scopi lo hai utilizzato?  [Generazione di Codice e Programmazione],Per quali scopi lo hai utilizzato?  [Ricerca e Sperimentazione],Per quali scopi lo hai utilizzato?  [Creatività e Intrattenimento],Per quali scopi lo hai utilizzato?  [Analisi Dati e Previsioni],"Per quali scopi lo hai utilizzato?  [Consulenza professionale (legale, medica, finanziaria, psicologica ecc...)]",Ti è capitato di pagare per uno strumento AI?,"Se sei abbonato, quanto paghi mensilmente per i servizi di AI?",In cosa pensi l'AI sia particolarmente efficace?,In cosa pensi l'AI abbia ancora tanta strada da fare?,Quali ulteriori funzionalità vorresti vedere applicata in un AI Generativa?  ,Qual è l'AI che maggiormente utilizzi? [ChatGPT (OpenAI)],Qual è l'AI che maggiormente utilizzi? [Claude (Anthropic)],Qual è l'AI che maggiormente utilizzi? [Mistral],Qual è l'AI che maggiormente utilizzi? [Gemini (Google)],Qual è l'AI che maggiormente utilizzi? [LLaMA (Meta)],Qual è l'AI che maggiormente utilizzi? [Copilot (Microsoft)],"Qual è l'AI che maggiormente utilizzi? [Grok (X, ex Twitter)]",Vantaggi AI [Ottimizzazione del tempo],Vantaggi AI [Espansione della conoscenza],Vantaggi AI [Sviluppo di competenze],Vantaggi AI [Prospettive e idee diverse/Creatività aumentata],Vantaggi AI [Precisione e riduzione degli errori],"Svantaggi dell'AI, quanto pensi possano impattare? [Perdita di posti di lavoro]","Svantaggi dell'AI, quanto pensi possano impattare? [Perdita della privacy]","Svantaggi dell'AI, quanto pensi possano impattare? [Concentrazione di potere]","Svantaggi dell'AI, quanto pensi possano impattare? [Bias e discriminazioni]","Svantaggi dell'AI, quanto pensi possano impattare? [Trasparenza algoritmica (Black Box)]","Svantaggi dell'AI, quanto pensi possano impattare? [Dipendenza tecnologica]","Svantaggi dell'AI, quanto pensi possano impattare? [Superintelligenza(AI con coscienza)]","Svantaggi dell'AI, quanto pensi possano impattare? [Deepfake e disinformazione]","Svantaggi dell'AI, quanto pensi possano impattare? [Relazioni umane]","Svantaggi dell'AI, quanto pensi possano impattare? [Competenze umane]","Svantaggi dell'AI, quanto pensi possano impattare? [Decisioni automatizzate]","Svantaggi dell'AI, quanto pensi possano impattare? [Impatto ambientale]","Svantaggi dell'AI, quanto pensi possano impattare? [Utilizzo militare]",Settori che beneficieranno dell'AI  [Servizio clienti e call center],Settori che beneficieranno dell'AI  [Data entry e amministrazione di base],Settori che beneficieranno dell'AI  [Giornalismo],Settori che beneficieranno dell'AI  [Settore della produzione manifatturiera],"Settori che beneficieranno dell'AI  [Trasporti e logistica (autisti, magazzinieri)]",Settori che beneficieranno dell'AI  [Sanità (diagnostica)],Settori che beneficieranno dell'AI  [Educazione],Settori che beneficieranno dell'AI  [Grafica e design],Settori che beneficieranno dell'AI  [Traduttori],Settori che beneficieranno dell'AI  [Pubblicità e marketing digitale],Settori che beneficieranno dell'AI  [Contabilità],Settori che beneficieranno dell'AI  [Assistenza legale e revisione contratti],Settori che beneficieranno dell'AI  [Settore retail (vendita al dettaglio)],Settori che beneficieranno dell'AI  [Risorse umane],Settori che beneficieranno dell'AI  [Produzione musicale e audio],Settori che beneficieranno dell'AI  [Programmatore],Settori che beneficieranno dell'AI  [Intrattenimento],Settori che beneficieranno dell'AI  [Sicurezza],Settori che beneficieranno dell'AI  [Finanza],Settori che beneficieranno dell'AI  [Fitness],Settori che beneficieranno dell'AI  [Caregiving],"Sul lavoro, ti faresti dare volentieri istruzioni da un'AI?",Ruoli lavorativi a rischio sostituzione [Servizio clienti e call center],Ruoli lavorativi a rischio sostituzione [Data entry e amministrazione di base],Ruoli lavorativi a rischio sostituzione [Giornalismo],Ruoli lavorativi a rischio sostituzione [Settore della produzione manifatturiera],"Ruoli lavorativi a rischio sostituzione [Trasporti e logistica (autisti, magazzinieri)]",Ruoli lavorativi a rischio sostituzione [Sanità (diagnostica)],Ruoli lavorativi a rischio sostituzione [Educazione],Ruoli lavorativi a rischio sostituzione [Grafica e design],Ruoli lavorativi a rischio sostituzione [Traduttori],Ruoli lavorativi a rischio sostituzione [Pubblicità e marketing digitale],Ruoli lavorativi a rischio sostituzione [Contabilità],Ruoli lavorativi a rischio sostituzione [Assistenza legale e revisione contratti],Ruoli lavorativi a rischio sostituzione [Settore retail (vendita al dettaglio)],Ruoli lavorativi a rischio sostituzione [Risorse umane],Ruoli lavorativi a rischio sostituzione [Produzione musicale e audio],Ruoli lavorativi a rischio sostituzione [Programmatore],Ruoli lavorativi a rischio sostituzione [Intrattenimento],Ruoli lavorativi a rischio sostituzione [Sicurezza],Ruoli lavorativi a rischio sostituzione [Fitness],Ruoli lavorativi a rischio sostituzione [Caregiving],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Diagnosi mediche critiche],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Guida autonoma],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Decisioni giudiziarie],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Approvazione prestiti/mutui],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Assunzioni e licenziamenti],Chi dovrebbe essere responsabile legalmente per gli errori commessi da un sistema AI?  [Valutazione studenti/esami],Quanto pensi che l'essere umano sarà in grado di mantenere il controllo sui sistemi AI considerando il problema delle black box*?,"L'immagine sotto riportata, ritrae un calciatore molto famoso, l'immagine è stata creata con il modello AI Grok 2 di X come descritto dal watermark** in basso a destra.
Quanto ti preoccupa il fenomeno del deepfake*** o della disinformazione?","Considerati i potenziali rischi legati all'AI, quanto dovrebbe essere intenso l’intervento delle istituzioni nel monitorarne gli sviluppi? ","Come descriveresti, in generale, la tua esperienza con questo tipo di tecnologia? Ti senti più aiutato o più minacciato? (Scala da 1 a 5: 1 = molto minacciato, 5 = molto aiutato) ",Età: ,Genere:,Livello di istruzione: ,Occupazione attuale: ,Settore di lavoro o studio(se applicabile): ,Area Geografica di residenza:
24/12/2024 19.55.17,Copiliot ,3,Raramente,Raramente,Occasionalmente,Raramente,Lo conosco bene,Lo conosco in modo basilare,Lo conosco bene,Lo conosco vagamente,Lo conosco in modo basilare,4,Minimo,Significativo,Moderato,Significativo,Moderato,Poco,Molto,Moderatamente,Molto,2,Qualche volta,Spesso,Mai,Qualche volta,Raramente,Raramente,Qualche volta,Raramente,Qualche volta,Raramente,Raramente,Qualche volta,Raramente,Raramente,Raramente,Mai,Non pago/Preferisco non rispondere,Studio,Assistenti vocali come Siri ,Non lo so,Spesso,Raramente,Raramente,Qualche volta,Spesso,Sempre,Mai,Eccezionali,Eccezionali,Eccezionali,Significativi,Significativi,Impatto critico,Gravemente,Gravemente,Impatto critico,Moderatamente,Moderatamente,Moderatamente,Impatto critico,Moderatamente,Moderatamente,Gravemente,Poco,Poco,Eccezionale,Moderato,Significativo,Moderato,Moderato,Significativo,Buono,Significativo,Buono,Significativo,Significativo,Moderato,Moderato,Buono,Buono,Eccezionale,Eccezionale,Significativo,Moderato,Moderato,Buono,2,Rischio alto,Rischio moderato,Rischio alto,Rischio basso,Rischio basso,Rischio moderato,Rischio moderato,Rischio alto,Rischio alto,Rischio alto,Rischio critico,Rischio moderato,Rischio basso,Rischio moderato,Rischio alto,Rischio critico,Rischio critico,Rischio moderato,Rischio alto,Rischio basso,Il governo o gli enti di regolamentazione,Azienda che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Azienda sviluppatrice AI,3,4,3,4,Meno di 18 anni,Maschile,Scuola secondaria inferiore (Medie),Studente,Costruzioni / Edile,Nord Italia
07/01/2025 21.45.06,Un insieme di tecniche algoritmi e modelli che permettono di ricavare informazioni da grosse moli di dati,4,Occasionalmente,Occasionalmente,Occasionalmente,Frequentemente,Lo conosco bene,Lo conosco in modo basilare,Lo conosco approfonditamente,Lo conosco approfonditamente,Lo conosco in modo basilare,4,Moderato,Significativo,Significativo,Moderato,Moderato,Moderatamente,Molto,Moderatamente,Moderatamente,4,Spesso,Mai,Qualche volta,Mai,Qualche volta,Qualche volta,Raramente,Raramente,Raramente,Spesso,Spesso,Qualche volta,Mai,Raramente,Mai,Mai,Non pago/Preferisco non rispondere,Nel dare spunti che devono essere capiti interpretati e approfonditi dall’umano,"Non saprei, per gli scopi per la quale la ho utilizzata, mi ha dato una mano",Non so,Spesso,Mai,Mai,Mai,Mai,Raramente,Mai,Eccezionali,Significativi,Buoni,Significativi,Significativi,Gravemente,Moderatamente,Poco,Poco,Poco,Gravemente,Poco,Moderatamente,Moderatamente,Moderatamente,Gravemente,Moderatamente,Gravemente,Significativo,Significativo,Significativo,Buono,Significativo,Significativo,Buono,Significativo,Significativo,Significativo,Significativo,Buono,Buono,Buono,Buono,Significativo,Buono,Buono,Buono,Buono,Buono,4,Rischio moderato,Rischio moderato,Rischio moderato,Rischio basso,Rischio basso,Rischio basso,Rischio basso,Rischio moderato,Rischio moderato,Rischio moderato,Rischio basso,Rischio basso,Rischio basso,Rischio basso,Rischio moderato,Rischio moderato,Rischio basso,Rischio basso,Rischio basso,Rischio basso,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Azienda che usa l'AI,Azienda che usa l'AI,Utente/Professionista che usa l'AI,3,4,5,4,18-24 anni,Maschile,Laurea magistrale/Master,Dipendente,Tecnologia / IT,Sud Italia
07/01/2025 22.03.02,Futuro,2,Occasionalmente,Mai,Frequentemente,Mai,Lo conosco in modo basilare,Lo conosco in modo basilare,Lo conosco in modo basilare,Lo conosco in modo basilare,Lo conosco vagamente,4,Significativo,Moderato,Significativo,Massimo,Significativo,Moderatamente,Moderatamente,Moderatamente,Molto,3,Spesso,Mai,Mai,Mai,Spesso,Qualche volta,Qualche volta,Qualche volta,Qualche volta,Spesso,Mai,Raramente,Qualche volta,Mai,Mai,Mai,Non pago/Preferisco non rispondere,Aiutare persone nel quotidiano,Non riesce ad essere efficiente come una persona,Non so,Spesso,Mai,Mai,Raramente,Mai,Raramente,Mai,Significativi,Significativi,Significativi,Buoni,Significativi,Moderatamente,Moderatamente,Gravemente,Moderatamente,Gravemente,Gravemente,Impatto critico,Gravemente,Moderatamente,Impatto critico,Moderatamente,Poco,Gravemente,Eccezionale,Eccezionale,Buono,Buono,Significativo,Significativo,Significativo,Eccezionale,Significativo,Eccezionale,Buono,Buono,Buono,Significativo,Significativo,Eccezionale,Buono,Moderato,Eccezionale,Buono,Moderato,3,Rischio critico,Rischio alto,Rischio alto,Rischio basso,Rischio basso,Rischio moderato,Rischio moderato,Rischio alto,Rischio critico,Rischio alto,Rischio moderato,Rischio moderato,Rischio basso,Rischio alto,Rischio alto,Rischio critico,Rischio moderato,Rischio basso,Rischio moderato,Rischio moderato,Utente/Professionista che usa l'AI,Azienda che usa l'AI,Utente/Professionista che usa l'AI,Utente/Professionista che usa l'AI,Azienda che usa l'AI,Utente/Professionista che usa l'AI,3,3,4,4,25-34 anni,Maschile,Laurea magistrale/Master,Dipendente,Ingegneria / Produzione,Nord Italia
08/01/2025 13.00.24,Chat gpt,2,Raramente,Mai,Raramente,Mai,Lo conosco in modo basilare,Non lo conosco affatto,Lo conosco in modo basilare,Non lo conosco affatto,Non lo conosco affatto,5,Significativo,Limitato,Moderato,Significativo,Massimo,Molto,Moderatamente,Molto,Poco,3,Spesso,Raramente,Spesso,Raramente,Spesso,Spesso,Raramente,Spesso,Spesso,Spesso,Spesso,Spesso,Spesso,Spesso,Spesso,Mai,Non pago/Preferisco non rispondere,"Lavoro, tutto ciò che riguarda testi (scrittura, comprensione,  traduzione etc..)",Essere aggiornata il più possibile,Creazioni immagini più accessibile,Spesso,Mai,Mai,Mai,Mai,Mai,Mai,Significativi,Significativi,Buoni,Significativi,Significativi,Moderatamente,Moderatamente,Moderatamente,Poco,Poco,Impatto critico,Moderatamente,Moderatamente,Impatto critico,Gravemente,Gravemente,Gravemente,Gravemente,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,Significativo,4,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio basso,Rischio basso,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Rischio alto,Il governo o gli enti di regolamentazione,Il governo o gli enti di regolamentazione,Il governo o gli enti di regolamentazione,Il governo o gli enti di regolamentazione,Il governo o gli enti di regolamentazione,Il governo o gli enti di regolamentazione,3,5,5,3,25-34 anni,Femminile,Laurea magistrale/Master,Dipendente,Ingegneria / Produzione,Estero
08/01/2025 13.29.39,I robot,3,Occasionalmente,Mai,Occasionalmente,Mai,Lo conosco bene,Non lo conosco affatto,Lo conosco in modo basilare,Lo conosco in modo basilare,Non lo conosco affatto,5,Minimo,Massimo,Limitato,Limitato,Limitato,Poco,Poco,Poco,Poco,3,Qualche volta,Qualche volta,Sempre,Mai,Mai,Qualche volta,Mai,Qualche volta,Mai,Mai,Raramente,Mai,Raramente,Mai,Mai,Mai,Non pago/Preferisco non rispondere,In tutti le applicazioni dove può avvenire l’errore umano,Nell’aggiornamento dei dati a breve termine,Non so,Qualche volta,Mai,Mai,Mai,Mai,Qualche volta,Mai,Moderati,Moderati,Moderati,Moderati,Buoni,Poco,Poco,Moderatamente,Moderatamente,Poco,Moderatamente,Poco,Poco,Moderatamente,Moderatamente,Moderatamente,Moderatamente,Impatto critico,Minimo,Buono,Buono,Moderato,Moderato,Buono,Buono,Eccezionale,Significativo,Significativo,Moderato,Minimo,Minimo,Minimo,Moderato,Buono,Minimo,Moderato,Minimo,Minimo,Minimo,2,Rischio moderato,Rischio moderato,Rischio minimo,Rischio minimo,Rischio minimo,Rischio basso,Rischio basso,Rischio moderato,Rischio moderato,Rischio moderato,Rischio minimo,Rischio minimo,Rischio minimo,Rischio minimo,Rischio moderato,Rischio alto,Rischio moderato,Rischio basso,Rischio minimo,Rischio minimo,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,2,5,3,3,55-64 anni,Maschile,"Scuola secondaria superiore (Liceo, Istituto tecnico)",Dipendente,Tecnologia / IT,Centro Italia
08/01/2025 13.37.50,Un software che simula il cervello umano,3,Raramente,Occasionalmente,Frequentemente,Mai,Lo conosco in modo basilare,Lo conosco vagamente,Lo conosco vagamente,Non lo conosco affatto,Non lo conosco affatto,5,Significativo,Significativo,Significativo,Massimo,Massimo,Moderatamente,Molto,Poco,Moderatamente,3,Spesso,Qualche volta,Sempre,Mai,Sempre,Raramente,Spesso,Spesso,Raramente,Sempre,Qualche volta,Sempre,Mai,Raramente,Mai,Mai,Non pago/Preferisco non rispondere,Nel dare risposte dirette e sintetiche alle domande formulate ,Nell’emulare efficacemente il ragionamento umano,.,Spesso,Mai,Mai,Mai,Mai,Mai,Mai,Significativi,Buoni,Buoni,Eccezionali,Moderati,Gravemente,Impatto critico,Moderatamente,Moderatamente,Moderatamente,Gravemente,Moderatamente,Gravemente,Gravemente,Gravemente,Gravemente,Moderatamente,Gravemente,Significativo,Eccezionale,Buono,Moderato,Significativo,Moderato,Buono,Eccezionale,Eccezionale,Eccezionale,Significativo,Buono,Moderato,Moderato,Significativo,Eccezionale,Eccezionale,Buono,Buono,Buono,Minimo,3,Rischio critico,Rischio alto,Rischio moderato,Rischio basso,Rischio alto,Rischio basso,Rischio moderato,Rischio alto,Rischio critico,Rischio critico,Rischio moderato,Rischio basso,Rischio basso,Rischio moderato,Rischio alto,Rischio alto,Rischio critico,Rischio moderato,Rischio basso,Rischio basso,Azienda che usa l'AI,Utente/Professionista che usa l'AI,Il governo o gli enti di regolamentazione,Azienda che usa l'AI,Azienda che usa l'AI,Utente/Professionista che usa l'AI,3,4,4,5,25-34 anni,Femminile,"Scuola secondaria superiore (Liceo, Istituto tecnico)",Studente,Tecnologia / IT,Sud Italia
08/01/2025 13.43.12,Open AI,3,Molto frequentemente,Occasionalmente,Frequentemente,Occasionalmente,Lo conosco bene,Lo conosco bene,Lo conosco in modo basilare,Lo conosco in modo basilare,Lo conosco vagamente,5,Moderato,Limitato,Significativo,Massimo,Significativo,Molto,Estremamente,Moderatamente,Poco,3,Spesso,Qualche volta,Qualche volta,Mai,Raramente,Raramente,Spesso,Raramente,Spesso,Qualche volta,Mai,Mai,Sempre,Raramente,Mai,Mai,Non pago/Preferisco non rispondere,Velocità di analisi dei dati,Attendibilità e tracciabilità delle fonti,Non ssprei,Spesso,Mai,Mai,Qualche volta,Mai,Mai,Mai,Eccezionali,Buoni,Moderati,Significativi,Minimi,Gravemente,Impatto critico,Moderatamente,Poco,Moderatamente,Gravemente,Poco,Gravemente,Poco,Per nulla,Moderatamente,Impatto critico,Impatto critico,Eccezionale,Significativo,Buono,Buono,Moderato,Significativo,Significativo,Eccezionale,Buono,Eccezionale,Moderato,Minimo,Significativo,Moderato,Eccezionale,Eccezionale,Eccezionale,Significativo,Buono,Moderato,Moderato,5,Rischio alto,Rischio alto,Rischio moderato,Rischio moderato,Rischio moderato,Rischio minimo,Rischio minimo,Rischio basso,Rischio basso,Rischio basso,Rischio moderato,Rischio minimo,Rischio basso,Rischio minimo,Rischio moderato,Rischio moderato,Rischio moderato,Rischio minimo,Rischio minimo,Rischio minimo,Combinazione di tutti gli autori coinvolti,Utente/Professionista che usa l'AI,Il governo o gli enti di regolamentazione,Combinazione di tutti gli autori coinvolti,Azienda che usa l'AI,Il governo o gli enti di regolamentazione,3,5,5,3,25-34 anni,Maschile,Laurea magistrale/Master,Dipendente,Pubblica amministrazione,Centro Italia
08/01/2025 14.47.46,Banalmente penso subito a ChatGpt,1,Raramente,Raramente,Raramente,Raramente,Lo conosco vagamente,Lo conosco vagamente,Lo conosco vagamente,Non lo conosco affatto,Lo conosco vagamente,5,Significativo,Limitato,Significativo,Significativo,Significativo,Poco,Molto,Molto,Molto,3,Spesso,Mai,Mai,Mai,Spesso,Spesso,Mai,Raramente,Raramente,Mai,Mai,Mai,Mai,Mai,Mai,Mai,Non pago/Preferisco non rispondere,Lavorare con testi,Non saprei,Non saprei,Sempre,Mai,Mai,Mai,Mai,Mai,Mai,Buoni,Minimi,Minimi,Minimi,Minimi,Moderatamente,Impatto critico,Impatto critico,Impatto critico,Impatto critico,Impatto critico,Impatto critico,Impatto critico,Moderatamente,Moderatamente,Moderatamente,Moderatamente,Moderatamente,Moderato,Moderato,Buono,Buono,Significativo,Significativo,Buono,Significativo,Significativo,Buono,Minimo,Buono,Buono,Buono,Minimo,Significativo,Significativo,Buono,Moderato,Minimo,Minimo,2,Rischio moderato,Rischio moderato,Rischio moderato,Rischio moderato,Rischio alto,Rischio moderato,Rischio basso,Rischio alto,Rischio alto,Rischio alto,Rischio basso,Rischio alto,Rischio alto,Rischio moderato,Rischio alto,Rischio critico,Rischio alto,Rischio alto,Rischio minimo,Rischio minimo,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,1,4,4,3,25-34 anni,Maschile,Laurea triennale,Studente,Ingegneria / Produzione,Nord Italia
08/01/2025 17.09.08,automatizzazione,3,Raramente,Raramente,Frequentemente,Frequentemente,Non lo conosco affatto,Non lo conosco affatto,Lo conosco vagamente,Non lo conosco affatto,Lo conosco vagamente,4,Minimo,Limitato,Moderato,Moderato,Moderato,Poco,Moderatamente,Poco,Molto,2,Spesso,Mai,Qualche volta,Mai,Spesso,Spesso,Qualche volta,Spesso,Spesso,Qualche volta,Qualche volta,Raramente,Mai,Mai,Mai,"Qualche volta, quando mi serve o per curiosità",Meno di 30€,fare azioni meccaniche,essere uno strumento utile eticamente,essere applicata in contesti di povertà,Spesso,Mai,Mai,Mai,Mai,Mai,Mai,Significativi,Moderati,Moderati,Significativi,Moderati,Gravemente,Gravemente,Impatto critico,Gravemente,Moderatamente,Impatto critico,Impatto critico,Impatto critico,Impatto critico,Gravemente,Poco,Impatto critico,Impatto critico,Buono,Buono,Moderato,Minimo,Buono,Significativo,Moderato,Buono,Eccezionale,Buono,Buono,Buono,Buono,Buono,Significativo,Eccezionale,Minimo,Significativo,Buono,Buono,Buono,3,Rischio alto,Rischio moderato,Rischio basso,Rischio moderato,Rischio alto,Rischio moderato,Rischio basso,Rischio moderato,Rischio alto,Rischio moderato,Rischio basso,Rischio alto,Rischio basso,Rischio moderato,Rischio moderato,Rischio moderato,Rischio moderato,Rischio basso,Rischio moderato,Rischio alto,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,1,5,5,3,25-34 anni,Femminile,Laurea triennale,Studente,Ingegneria / Produzione,Centro Italia
08/01/2025 22.07.02,Chat gpt,1,Frequentemente,Occasionalmente,Raramente,Raramente,Lo conosco bene,Non lo conosco affatto,Lo conosco vagamente,Lo conosco vagamente,Non lo conosco affatto,5,Limitato,Limitato,Moderato,Moderato,Moderato,Poco,Moderatamente,Poco,Poco,5,Spesso,Qualche volta,Qualche volta,Mai,Mai,Qualche volta,Qualche volta,Qualche volta,Mai,Mai,Mai,Mai,Mai,Mai,Qualche volta,Mai,Non pago/Preferisco non rispondere,Nel campo analisi dati e ricerca,Nella ricerca di dati nella rete internet ,Il riconoscimento vocale,Spesso,Mai,Mai,Mai,Mai,Mai,Mai,Significativi,Significativi,Moderati,Minimi,Buoni,Impatto critico,Impatto critico,Moderatamente,Poco,Moderatamente,Impatto critico,Impatto critico,Gravemente,Gravemente,Gravemente,Gravemente,Poco,Gravemente,Eccezionale,Eccezionale,Significativo,Minimo,Buono,Significativo,Eccezionale,Eccezionale,Eccezionale,Eccezionale,Buono,Significativo,Significativo,Buono,Significativo,Eccezionale,Significativo,Eccezionale,Buono,Minimo,Minimo,2,Rischio critico,Rischio critico,Rischio moderato,Rischio basso,Rischio moderato,Rischio moderato,Rischio basso,Rischio critico,Rischio critico,Rischio critico,Rischio basso,Rischio moderato,Rischio moderato,Rischio moderato,Rischio moderato,Rischio critico,Rischio critico,Rischio alto,Rischio minimo,Rischio minimo,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,Combinazione di tutti gli autori coinvolti,3,5,5,3,25-34 anni,Femminile,"Scuola secondaria superiore (Liceo, Istituto tecnico)",Studente,Salute / Medicina,Centro Italia
